abstained_unmatched,classifier,column,correct,dataset,declared,false_links,fit_and_eval_seconds,lambda,missing_matches,n_fit_pairs,n_train_negative_pairs,n_train_pairs,n_train_positive_pairs,n_true_records,n_unmatched_records,n_validation_pairs,negative_to_positive_ratio,protocol_source,psi,seed,seed_role,side,sklearn_version,threshold,threshold_grid_extreme,threshold_grid_high,threshold_grid_low,validation_f1,warnings,xgboost_version
83,MLP,k=50,1170,DBLP,1207,37,7.4902732372283936,0.030654515327257662,18,47306,57921,59133,1212,1196,112,11827,47.789603960396036,/home/ahmeda/ER_Transformer_Reproducible_RUN/scripts/analysis16_clean_2x2.py,0.015050167224080268,43,primary,bi-encoder,1.9.1,0.30000000000000004,False,False,False,0.8722109533468559,[],3.3.0
76,MLP,k=50,1161,DBLP,1188,27,7.167388439178467,0.022727272727272728,44,46588,57042,58235,1193,1215,93,11647,47.81391450125734,/home/ahmeda/ER_Transformer_Reproducible_RUN/scripts/analysis16_clean_2x2.py,0.03621399176954732,44,primary,bi-encoder,1.9.1,0.7000000000000002,False,False,False,0.8705357142857143,[],3.3.0
0,LR,forced-1:1,384,ECOM,536,152,0.08322024345397949,0.2835820895522388,5,864,540,1080,540,541,0,216,1.0,/home/ahmeda/ER_Transformer_Reproducible_RUN/scripts/analysis16_clean_2x2.py,0.009242144177449169,42,primary,string,1.9.1,0.40000000000000013,False,False,False,0.6710097719869706,[],3.3.0
0,LR,forced-1:1,381,ECOM,537,156,0.08154177665710449,0.2905027932960894,4,864,540,1080,540,541,0,216,1.0,/home/ahmeda/ER_Transformer_Reproducible_RUN/scripts/analysis16_clean_2x2.py,0.0073937153419593345,43,primary,string,1.9.1,0.3500000000000001,False,False,False,0.6708860759493671,[],3.3.0
0,LR,forced-1:1,374,ECOM,541,167,0.08076214790344238,0.30868761552680224,0,864,540,1080,540,541,0,216,1.0,/home/ahmeda/ER_Transformer_Reproducible_RUN/scripts/analysis16_clean_2x2.py,0.0,44,primary,string,1.9.1,0.1,True,False,True,0.6666666666666666,[],3.3.0
0,SVM,forced-1:1,383,ECOM,541,158,0.17369484901428223,0.2920517560073937,0,864,540,1080,540,541,0,216,1.0,/home/ahmeda/ER_Transformer_Reproducible_RUN/scripts/analysis16_clean_2x2.py,0.0,42,primary,string,1.9.1,0.1,True,False,True,0.6666666666666666,"['FutureWarning: The `probability` parameter was deprecated in 1.9 and will be removed in version 1.11. Use `CalibratedClassifierCV(SVC(), ensemble=False)` instead of `SVC(probability=True)`']",3.3.0
0,SVM,forced-1:1,378,ECOM,541,163,0.17728161811828613,0.30129390018484287,0,864,540,1080,540,541,0,216,1.0,/home/ahmeda/ER_Transformer_Reproducible_RUN/scripts/analysis16_clean_2x2.py,0.0,43,primary,string,1.9.1,0.1,True,False,True,0.6666666666666666,"['FutureWarning: The `probability` parameter was deprecated in 1.9 and will be removed in version 1.11. Use `CalibratedClassifierCV(SVC(), ensemble=False)` instead of `SVC(probability=True)`']",3.3.0
0,SVM,forced-1:1,373,ECOM,541,168,0.17415761947631836,0.31053604436229204,0,864,540,1080,540,541,0,216,1.0,/home/ahmeda/ER_Transformer_Reproducible_RUN/scripts/analysis16_clean_2x2.py,0.0,44,primary,string,1.9.1,0.1,True,False,True,0.6666666666666666,"['FutureWarning: The `probability` parameter was deprecated in 1.9 and will be removed in version 1.11. Use `CalibratedClassifierCV(SVC(), ensemble=False)` instead of `SVC(probability=True)`']",3.3.0
0,XGB,forced-1:1,356,ECOM,529,173,0.33882617950439453,0.3270321361058601,12,864,540,1080,540,541,0,216,1.0,/home/ahmeda/ER_Transformer_Reproducible_RUN/scripts/analysis16_clean_2x2.py,0.022181146025878003,42,primary,string,1.9.1,0.25000000000000006,False,False,False,0.6842105263157895,[],3.3.0
0,XGB,forced-1:1,358,ECOM,532,174,0.2959907054901123,0.32706766917293234,9,864,540,1080,540,541,0,216,1.0,/home/ahmeda/ER_Transformer_Reproducible_RUN/scripts/analysis16_clean_2x2.py,0.0166358595194085,43,primary,string,1.9.1,0.15000000000000002,False,False,False,0.662379421221865,[],3.3.0
0,XGB,forced-1:1,347,ECOM,537,190,0.2847318649291992,0.3538175046554935,4,864,540,1080,540,541,0,216,1.0,/home/ahmeda/ER_Transformer_Reproducible_RUN/scripts/analysis16_clean_2x2.py,0.0073937153419593345,44,primary,string,1.9.1,0.15000000000000002,False,False,False,0.6730769230769231,[],3.3.0
0,MLP,forced-1:1,392,ECOM,541,149,0.28786325454711914,0.2754158964879852,0,864,540,1080,540,541,0,216,1.0,/home/ahmeda/ER_Transformer_Reproducible_RUN/scripts/analysis16_clean_2x2.py,0.0,42,primary,string,1.9.1,0.30000000000000004,False,False,False,0.66875,[],3.3.0
0,MLP,forced-1:1,386,ECOM,541,155,0.3564310073852539,0.28650646950092423,0,864,540,1080,540,541,0,216,1.0,/home/ahmeda/ER_Transformer_Reproducible_RUN/scripts/analysis16_clean_2x2.py,0.0,43,primary,string,1.9.1,0.1,True,False,True,0.6666666666666666,[],3.3.0
0,MLP,forced-1:1,376,ECOM,540,164,0.35694336891174316,0.3037037037037037,1,864,540,1080,540,541,0,216,1.0,/home/ahmeda/ER_Transformer_Reproducible_RUN/scripts/analysis16_clean_2x2.py,0.0018484288354898336,44,primary,string,1.9.1,0.30000000000000004,False,False,False,0.668769716088328,[],3.3.0
0,LR,forced-1:1,385,ECOM,539,154,0.08091568946838379,0.2857142857142857,2,864,540,1080,540,541,0,216,1.0,/home/ahmeda/ER_Transformer_Reproducible_RUN/scripts/analysis16_clean_2x2.py,0.0036968576709796672,42,primary,bi-encoder,1.9.1,0.3500000000000001,False,False,False,0.6774193548387096,[],3.3.0
0,LR,forced-1:1,380,ECOM,522,142,0.0812077522277832,0.2720306513409962,19,864,540,1080,540,541,0,216,1.0,/home/ahmeda/ER_Transformer_Reproducible_RUN/scripts/analysis16_clean_2x2.py,0.03512014787430684,43,primary,bi-encoder,1.9.1,0.40000000000000013,False,False,False,0.6962457337883959,[],3.3.0
0,LR,forced-1:1,367,ECOM,521,154,0.08066868782043457,0.29558541266794625,20,864,540,1080,540,541,0,216,1.0,/home/ahmeda/ER_Transformer_Reproducible_RUN/scripts/analysis16_clean_2x2.py,0.036968576709796676,44,primary,bi-encoder,1.9.1,0.40000000000000013,False,False,False,0.6738351254480287,[],3.3.0
0,SVM,forced-1:1,330,ECOM,442,112,0.17408370971679688,0.25339366515837103,99,864,540,1080,540,541,0,216,1.0,/home/ahmeda/ER_Transformer_Reproducible_RUN/scripts/analysis16_clean_2x2.py,0.18299445471349354,42,primary,bi-encoder,1.9.1,0.45000000000000007,False,False,False,0.6864406779661016,"['FutureWarning: The `probability` parameter was deprecated in 1.9 and will be removed in version 1.11. Use `CalibratedClassifierCV(SVC(), ensemble=False)` instead of `SVC(probability=True)`']",3.3.0
0,SVM,forced-1:1,358,ECOM,499,141,0.17345333099365234,0.28256513026052105,42,864,540,1080,540,541,0,216,1.0,/home/ahmeda/ER_Transformer_Reproducible_RUN/scripts/analysis16_clean_2x2.py,0.07763401109057301,43,primary,bi-encoder,1.9.1,0.3500000000000001,False,False,False,0.678082191780822,"['FutureWarning: The `probability` parameter was deprecated in 1.9 and will be removed in version 1.11. Use `CalibratedClassifierCV(SVC(), ensemble=False)` instead of `SVC(probability=True)`']",3.3.0
0,SVM,forced-1:1,364,ECOM,510,146,0.16920781135559082,0.28627450980392155,31,864,540,1080,540,541,0,216,1.0,/home/ahmeda/ER_Transformer_Reproducible_RUN/scripts/analysis16_clean_2x2.py,0.05730129390018484,44,primary,bi-encoder,1.9.1,0.3500000000000001,False,False,False,0.6739130434782609,"['FutureWarning: The `probability` parameter was deprecated in 1.9 and will be removed in version 1.11. Use `CalibratedClassifierCV(SVC(), ensemble=False)` instead of `SVC(probability=True)`']",3.3.0
0,XGB,forced-1:1,344,ECOM,540,196,0.33728528022766113,0.362962962962963,1,864,540,1080,540,541,0,216,1.0,/home/ahmeda/ER_Transformer_Reproducible_RUN/scripts/analysis16_clean_2x2.py,0.0018484288354898336,42,primary,bi-encoder,1.9.1,0.1,True,False,True,0.660436137071651,[],3.3.0
0,XGB,forced-1:1,339,ECOM,529,190,0.35885167121887207,0.3591682419659735,12,864,540,1080,540,541,0,216,1.0,/home/ahmeda/ER_Transformer_Reproducible_RUN/scripts/analysis16_clean_2x2.py,0.022181146025878003,43,primary,bi-encoder,1.9.1,0.20000000000000004,False,False,False,0.6710526315789473,[],3.3.0
0,XGB,forced-1:1,350,ECOM,538,188,0.2910735607147217,0.34944237918215615,3,864,540,1080,540,541,0,216,1.0,/home/ahmeda/ER_Transformer_Reproducible_RUN/scripts/analysis16_clean_2x2.py,0.005545286506469501,44,primary,bi-encoder,1.9.1,0.15000000000000002,False,False,False,0.6709677419354839,[],3.3.0
0,MLP,forced-1:1,386,ECOM,541,155,0.3257744312286377,0.28650646950092423,0,864,540,1080,540,541,0,216,1.0,/home/ahmeda/ER_Transformer_Reproducible_RUN/scripts/analysis16_clean_2x2.py,0.0,42,primary,bi-encoder,1.9.1,0.25000000000000006,False,False,False,0.6792452830188679,[],3.3.0
0,MLP,forced-1:1,369,ECOM,512,143,0.3518803119659424,0.279296875,29,864,540,1080,540,541,0,216,1.0,/home/ahmeda/ER_Transformer_Reproducible_RUN/scripts/analysis16_clean_2x2.py,0.053604436229205174,43,primary,bi-encoder,1.9.1,0.3500000000000001,False,False,False,0.6915254237288135,[],3.3.0
0,MLP,forced-1:1,378,ECOM,529,151,0.3565361499786377,0.28544423440453687,12,864,540,1080,540,541,0,216,1.0,/home/ahmeda/ER_Transformer_Reproducible_RUN/scripts/analysis16_clean_2x2.py,0.022181146025878003,44,primary,bi-encoder,1.9.1,0.30000000000000004,False,False,False,0.6759581881533101,[],3.3.0
0,LR,k=5,259,ECOM,425,166,0.08429670333862305,0.3905882352941176,116,2192,2200,2740,540,541,0,548,4.074074074074074,/home/ahmeda/ER_Transformer_Reproducible_RUN/scripts/analysis16_clean_2x2.py,0.2144177449168207,42,primary,string,1.9.1,0.25000000000000006,False,False,False,0.39009287925696595,[],3.3.0
0,LR,k=5,204,ECOM,289,85,0.0833742618560791,0.29411764705882354,252,2190,2198,2738,540,541,0,548,4.07037037037037,/home/ahmeda/ER_Transformer_Reproducible_RUN/scripts/analysis16_clean_2x2.py,0.4658040665434381,43,primary,string,1.9.1,0.30000000000000004,False,False,False,0.4435146443514644,[],3.3.0
0,LR,k=5,191,ECOM,291,100,0.08354783058166504,0.3436426116838488,250,2188,2196,2736,540,541,0,548,4.066666666666666,/home/ahmeda/ER_Transformer_Reproducible_RUN/scripts/analysis16_clean_2x2.py,0.46210720887245843,44,primary,string,1.9.1,0.30000000000000004,False,False,False,0.431924882629108,[],3.3.0
0,SVM,k=5,149,ECOM,211,62,0.47271180152893066,0.2938388625592417,330,2192,2200,2740,540,541,0,548,4.074074074074074,/home/ahmeda/ER_Transformer_Reproducible_RUN/scripts/analysis16_clean_2x2.py,0.609981515711645,42,primary,string,1.9.1,0.20000000000000004,False,False,False,0.3333333333333333,"['FutureWarning: The `probability` parameter was deprecated in 1.9 and will be removed in version 1.11. Use `CalibratedClassifierCV(SVC(), ensemble=False)` instead of `SVC(probability=True)`']",3.3.0
0,SVM,k=5,135,ECOM,179,44,0.48459744453430176,0.24581005586592178,362,2190,2198,2738,540,541,0,548,4.07037037037037,/home/ahmeda/ER_Transformer_Reproducible_RUN/scripts/analysis16_clean_2x2.py,0.6691312384473198,43,primary,string,1.9.1,0.20000000000000004,False,False,False,0.4022346368715084,"['FutureWarning: The `probability` parameter was deprecated in 1.9 and will be removed in version 1.11. Use `CalibratedClassifierCV(SVC(), ensemble=False)` instead of `SVC(probability=True)`']",3.3.0
0,SVM,k=5,144,ECOM,214,70,0.4841151237487793,0.32710280373831774,327,2188,2196,2736,540,541,0,548,4.066666666666666,/home/ahmeda/ER_Transformer_Reproducible_RUN/scripts/analysis16_clean_2x2.py,0.6044362292051756,44,primary,string,1.9.1,0.20000000000000004,False,False,False,0.3793103448275862,"['FutureWarning: The `probability` parameter was deprecated in 1.9 and will be removed in version 1.11. Use `CalibratedClassifierCV(SVC(), ensemble=False)` instead of `SVC(probability=True)`']",3.3.0
0,XGB,k=5,247,ECOM,505,258,0.30287671089172363,0.5108910891089109,36,2192,2200,2740,540,541,0,548,4.074074074074074,/home/ahmeda/ER_Transformer_Reproducible_RUN/scripts/analysis16_clean_2x2.py,0.066543438077634,42,primary,string,1.9.1,0.15000000000000002,False,False,False,0.40106951871657753,[],3.3.0
0,XGB,k=5,210,ECOM,379,169,0.3593263626098633,0.44591029023746703,162,2190,2198,2738,540,541,0,548,4.07037037037037,/home/ahmeda/ER_Transformer_Reproducible_RUN/scripts/analysis16_clean_2x2.py,0.29944547134935307,43,primary,string,1.9.1,0.25000000000000006,False,False,False,0.45323741007194246,[],3.3.0
0,XGB,k=5,210,ECOM,441,231,0.3060874938964844,0.5238095238095238,100,2188,2196,2736,540,541,0,548,4.066666666666666,/home/ahmeda/ER_Transformer_Reproducible_RUN/scripts/analysis16_clean_2x2.py,0.18484288354898337,44,primary,string,1.9.1,0.20000000000000004,False,False,False,0.41605839416058393,[],3.3.0
0,MLP,k=5,208,ECOM,331,123,0.46777844429016113,0.3716012084592145,210,2192,2200,2740,540,541,0,548,4.074074074074074,/home/ahmeda/ER_Transformer_Reproducible_RUN/scripts/analysis16_clean_2x2.py,0.38817005545286504,42,primary,string,1.9.1,0.30000000000000004,False,False,False,0.4100418410041841,[],3.3.0
0,MLP,k=5,157,ECOM,207,50,0.4889354705810547,0.24154589371980675,334,2190,2198,2738,540,541,0,548,4.07037037037037,/home/ahmeda/ER_Transformer_Reproducible_RUN/scripts/analysis16_clean_2x2.py,0.6173752310536045,43,primary,string,1.9.1,0.3500000000000001,False,False,False,0.4512820512820513,[],3.3.0
0,MLP,k=5,207,ECOM,319,112,0.5407941341400146,0.3510971786833856,222,2188,2196,2736,540,541,0,548,4.066666666666666,/home/ahmeda/ER_Transformer_Reproducible_RUN/scripts/analysis16_clean_2x2.py,0.41035120147874304,44,primary,string,1.9.1,0.30000000000000004,False,False,False,0.4661016949152542,[],3.3.0
0,LR,k=5,332,ECOM,452,120,0.08249974250793457,0.26548672566371684,89,2192,2200,2740,540,541,0,548,4.074074074074074,/home/ahmeda/ER_Transformer_Reproducible_RUN/scripts/analysis16_clean_2x2.py,0.1645101663585952,42,primary,bi-encoder,1.9.1,0.20000000000000004,False,False,False,0.4624624624624625,[],3.3.0
0,LR,k=5,238,ECOM,301,63,0.08071041107177734,0.20930232558139536,240,2190,2198,2738,540,541,0,548,4.07037037037037,/home/ahmeda/ER_Transformer_Reproducible_RUN/scripts/analysis16_clean_2x2.py,0.4436229205175601,43,primary,bi-encoder,1.9.1,0.30000000000000004,False,False,False,0.4595744680851064,[],3.3.0
0,LR,k=5,276,ECOM,377,101,0.08114767074584961,0.26790450928381965,164,2188,2196,2736,540,541,0,548,4.066666666666666,/home/ahmeda/ER_Transformer_Reproducible_RUN/scripts/analysis16_clean_2x2.py,0.3031423290203327,44,primary,bi-encoder,1.9.1,0.25000000000000006,False,False,False,0.5390625,[],3.3.0
0,SVM,k=5,248,ECOM,325,77,0.4220113754272461,0.23692307692307693,216,2192,2200,2740,540,541,0,548,4.074074074074074,/home/ahmeda/ER_Transformer_Reproducible_RUN/scripts/analysis16_clean_2x2.py,0.39926062846580407,42,primary,bi-encoder,1.9.1,0.20000000000000004,False,False,False,0.42990654205607476,"['FutureWarning: The `probability` parameter was deprecated in 1.9 and will be removed in version 1.11. Use `CalibratedClassifierCV(SVC(), ensemble=False)` instead of `SVC(probability=True)`']",3.3.0
0,SVM,k=5,197,ECOM,257,60,0.4305400848388672,0.23346303501945526,284,2190,2198,2738,540,541,0,548,4.07037037037037,/home/ahmeda/ER_Transformer_Reproducible_RUN/scripts/analysis16_clean_2x2.py,0.5249537892791127,43,primary,bi-encoder,1.9.1,0.20000000000000004,False,False,False,0.4694835680751174,"['FutureWarning: The `probability` parameter was deprecated in 1.9 and will be removed in version 1.11. Use `CalibratedClassifierCV(SVC(), ensemble=False)` instead of `SVC(probability=True)`']",3.3.0
0,SVM,k=5,217,ECOM,304,87,0.43233323097229004,0.28618421052631576,237,2188,2196,2736,540,541,0,548,4.066666666666666,/home/ahmeda/ER_Transformer_Reproducible_RUN/scripts/analysis16_clean_2x2.py,0.43807763401109057,44,primary,bi-encoder,1.9.1,0.20000000000000004,False,False,False,0.49246231155778897,"['FutureWarning: The `probability` parameter was deprecated in 1.9 and will be removed in version 1.11. Use `CalibratedClassifierCV(SVC(), ensemble=False)` instead of `SVC(probability=True)`']",3.3.0
0,XGB,k=5,268,ECOM,433,165,0.3011970520019531,0.3810623556581986,108,2192,2200,2740,540,541,0,548,4.074074074074074,/home/ahmeda/ER_Transformer_Reproducible_RUN/scripts/analysis16_clean_2x2.py,0.19963031423290203,42,primary,bi-encoder,1.9.1,0.20000000000000004,False,False,False,0.46545454545454545,[],3.3.0
0,XGB,k=5,249,ECOM,425,176,0.3531639575958252,0.41411764705882353,116,2190,2198,2738,540,541,0,548,4.07037037037037,/home/ahmeda/ER_Transformer_Reproducible_RUN/scripts/analysis16_clean_2x2.py,0.2144177449168207,43,primary,bi-encoder,1.9.1,0.20000000000000004,False,False,False,0.45695364238410596,[],3.3.0
0,XGB,k=5,233,ECOM,389,156,0.3093085289001465,0.40102827763496146,152,2188,2196,2736,540,541,0,548,4.066666666666666,/home/ahmeda/ER_Transformer_Reproducible_RUN/scripts/analysis16_clean_2x2.py,0.2809611829944547,44,primary,bi-encoder,1.9.1,0.25000000000000006,False,False,False,0.4978540772532189,[],3.3.0
0,MLP,k=5,328,ECOM,443,115,0.5370209217071533,0.2595936794582393,98,2192,2200,2740,540,541,0,548,4.074074074074074,/home/ahmeda/ER_Transformer_Reproducible_RUN/scripts/analysis16_clean_2x2.py,0.18114602587800369,42,primary,bi-encoder,1.9.1,0.20000000000000004,False,False,False,0.4472843450479233,[],3.3.0
0,MLP,k=5,300,ECOM,389,89,0.4547874927520752,0.22879177377892032,152,2190,2198,2738,540,541,0,548,4.07037037037037,/home/ahmeda/ER_Transformer_Reproducible_RUN/scripts/analysis16_clean_2x2.py,0.2809611829944547,43,primary,bi-encoder,1.9.1,0.25000000000000006,False,False,False,0.4682274247491639,[],3.3.0
0,MLP,k=5,284,ECOM,386,102,0.7305636405944824,0.26424870466321243,155,2188,2196,2736,540,541,0,548,4.066666666666666,/home/ahmeda/ER_Transformer_Reproducible_RUN/scripts/analysis16_clean_2x2.py,0.28650646950092423,44,primary,bi-encoder,1.9.1,0.25000000000000006,False,False,False,0.5287356321839081,[],3.3.0
0,LR,k=50,195,ECOM,302,107,0.09931731224060059,0.3543046357615894,239,21597,26457,26997,540,541,0,5400,48.99444444444445,/home/ahmeda/ER_Transformer_Reproducible_RUN/scripts/analysis16_clean_2x2.py,0.4417744916820702,42,primary,string,1.9.1,0.15000000000000002,False,False,False,0.34509803921568627,[],3.3.0
0,LR,k=50,219,ECOM,327,108,0.09889912605285645,0.3302752293577982,214,21597,26457,26997,540,541,0,5400,48.99444444444445,/home/ahmeda/ER_Transformer_Reproducible_RUN/scripts/analysis16_clean_2x2.py,0.3955637707948244,43,primary,string,1.9.1,0.15000000000000002,False,False,False,0.3881578947368421,[],3.3.0
0,LR,k=50,134,ECOM,200,66,0.09975624084472656,0.33,341,21595,26454,26994,540,541,0,5399,48.98888888888889,/home/ahmeda/ER_Transformer_Reproducible_RUN/scripts/analysis16_clean_2x2.py,0.6303142329020333,44,primary,string,1.9.1,0.20000000000000004,False,False,False,0.3431952662721893,[],3.3.0
0,SVM,k=50,46,ECOM,54,8,12.769090414047241,0.14814814814814814,487,21597,26457,26997,540,541,0,5400,48.99444444444445,/home/ahmeda/ER_Transformer_Reproducible_RUN/scripts/analysis16_clean_2x2.py,0.9001848428835489,42,primary,string,1.9.1,0.20000000000000004,False,False,False,0.1774193548387097,"['FutureWarning: The `probability` parameter was deprecated in 1.9 and will be removed in version 1.11. Use `CalibratedClassifierCV(SVC(), ensemble=False)` instead of `SVC(probability=True)`']",3.3.0
0,SVM,k=50,58,ECOM,71,13,12.013309955596924,0.18309859154929578,470,21597,26457,26997,540,541,0,5400,48.99444444444445,/home/ahmeda/ER_Transformer_Reproducible_RUN/scripts/analysis16_clean_2x2.py,0.8687615526802218,43,primary,string,1.9.1,0.1,True,False,True,0.208955223880597,"['FutureWarning: The `probability` parameter was deprecated in 1.9 and will be removed in version 1.11. Use `CalibratedClassifierCV(SVC(), ensemble=False)` instead of `SVC(probability=True)`']",3.3.0
0,SVM,k=50,61,ECOM,68,7,11.323601484298706,0.10294117647058823,473,21595,26454,26994,540,541,0,5399,48.98888888888889,/home/ahmeda/ER_Transformer_Reproducible_RUN/scripts/analysis16_clean_2x2.py,0.8743068391866913,44,primary,string,1.9.1,0.1,True,False,True,0.16666666666666666,"['FutureWarning: The `probability` parameter was deprecated in 1.9 and will be removed in version 1.11. Use `CalibratedClassifierCV(SVC(), ensemble=False)` instead of `SVC(probability=True)`']",3.3.0
0,XGB,k=50,214,ECOM,355,141,0.4561760425567627,0.3971830985915493,186,21597,26457,26997,540,541,0,5400,48.99444444444445,/home/ahmeda/ER_Transformer_Reproducible_RUN/scripts/analysis16_clean_2x2.py,0.3438077634011091,42,primary,string,1.9.1,0.15000000000000002,False,False,False,0.3333333333333333,[],3.3.0
0,XGB,k=50,147,ECOM,222,75,0.4507572650909424,0.33783783783783783,319,21597,26457,26997,540,541,0,5400,48.99444444444445,/home/ahmeda/ER_Transformer_Reproducible_RUN/scripts/analysis16_clean_2x2.py,0.589648798521257,43,primary,string,1.9.1,0.25000000000000006,False,False,False,0.38,[],3.3.0
0,XGB,k=50,142,ECOM,235,93,0.46120595932006836,0.39574468085106385,306,21595,26454,26994,540,541,0,5399,48.98888888888889,/home/ahmeda/ER_Transformer_Reproducible_RUN/scripts/analysis16_clean_2x2.py,0.5656192236598891,44,primary,string,1.9.1,0.30000000000000004,False,False,False,0.35502958579881655,[],3.3.0
0,MLP,k=50,171,ECOM,275,104,1.5992653369903564,0.3781818181818182,266,21597,26457,26997,540,541,0,5400,48.99444444444445,/home/ahmeda/ER_Transformer_Reproducible_RUN/scripts/analysis16_clean_2x2.py,0.49168207024029575,42,primary,string,1.9.1,0.20000000000000004,False,False,False,0.3561643835616438,[],3.3.0
0,MLP,k=50,215,ECOM,326,111,1.660874843597412,0.34049079754601225,215,21597,26457,26997,540,541,0,5400,48.99444444444445,/home/ahmeda/ER_Transformer_Reproducible_RUN/scripts/analysis16_clean_2x2.py,0.3974121996303142,43,primary,string,1.9.1,0.15000000000000002,False,False,False,0.38283828382838286,[],3.3.0
0,MLP,k=50,93,ECOM,133,40,1.6564757823944092,0.3007518796992481,408,21595,26454,26994,540,541,0,5399,48.98888888888889,/home/ahmeda/ER_Transformer_Reproducible_RUN/scripts/analysis16_clean_2x2.py,0.7541589648798521,44,primary,string,1.9.1,0.25000000000000006,False,False,False,0.3424657534246575,[],3.3.0
0,LR,k=50,291,ECOM,379,88,0.1016838550567627,0.23218997361477572,162,21597,26457,26997,540,541,0,5400,48.99444444444445,/home/ahmeda/ER_Transformer_Reproducible_RUN/scripts/analysis16_clean_2x2.py,0.29944547134935307,42,primary,bi-encoder,1.9.1,0.15000000000000002,False,False,False,0.46853146853146854,[],3.3.0
0,LR,k=50,184,ECOM,229,45,0.09723019599914551,0.1965065502183406,312,21597,26457,26997,540,541,0,5400,48.99444444444445,/home/ahmeda/ER_Transformer_Reproducible_RUN/scripts/analysis16_clean_2x2.py,0.5767097966728281,43,primary,bi-encoder,1.9.1,0.25000000000000006,False,False,False,0.4845360824742268,[],3.3.0
0,LR,k=50,266,ECOM,364,98,0.09795284271240234,0.2692307692307692,177,21595,26454,26994,540,541,0,5399,48.98888888888889,/home/ahmeda/ER_Transformer_Reproducible_RUN/scripts/analysis16_clean_2x2.py,0.32717190388170053,44,primary,bi-encoder,1.9.1,0.15000000000000002,False,False,False,0.4153846153846154,[],3.3.0
0,SVM,k=50,196,ECOM,243,47,5.593626260757446,0.1934156378600823,298,21597,26457,26997,540,541,0,5400,48.99444444444445,/home/ahmeda/ER_Transformer_Reproducible_RUN/scripts/analysis16_clean_2x2.py,0.5508317929759704,42,primary,bi-encoder,1.9.1,0.1,True,False,True,0.3953488372093023,"['FutureWarning: The `probability` parameter was deprecated in 1.9 and will be removed in version 1.11. Use `CalibratedClassifierCV(SVC(), ensemble=False)` instead of `SVC(probability=True)`']",3.3.0
0,SVM,k=50,131,ECOM,160,29,5.94314169883728,0.18125,381,21597,26457,26997,540,541,0,5400,48.99444444444445,/home/ahmeda/ER_Transformer_Reproducible_RUN/scripts/analysis16_clean_2x2.py,0.7042513863216266,43,primary,bi-encoder,1.9.1,0.1,True,False,True,0.38509316770186336,"['FutureWarning: The `probability` parameter was deprecated in 1.9 and will be removed in version 1.11. Use `CalibratedClassifierCV(SVC(), ensemble=False)` instead of `SVC(probability=True)`']",3.3.0
0,SVM,k=50,159,ECOM,214,55,5.21814489364624,0.2570093457943925,327,21595,26454,26994,540,541,0,5399,48.98888888888889,/home/ahmeda/ER_Transformer_Reproducible_RUN/scripts/analysis16_clean_2x2.py,0.6044362292051756,44,primary,bi-encoder,1.9.1,0.1,True,False,True,0.37735849056603776,"['FutureWarning: The `probability` parameter was deprecated in 1.9 and will be removed in version 1.11. Use `CalibratedClassifierCV(SVC(), ensemble=False)` instead of `SVC(probability=True)`']",3.3.0
0,XGB,k=50,265,ECOM,366,101,0.4620475769042969,0.27595628415300544,175,21597,26457,26997,540,541,0,5400,48.99444444444445,/home/ahmeda/ER_Transformer_Reproducible_RUN/scripts/analysis16_clean_2x2.py,0.3234750462107209,42,primary,bi-encoder,1.9.1,0.20000000000000004,False,False,False,0.46153846153846156,[],3.3.0
0,XGB,k=50,221,ECOM,312,91,0.4575009346008301,0.2916666666666667,229,21597,26457,26997,540,541,0,5400,48.99444444444445,/home/ahmeda/ER_Transformer_Reproducible_RUN/scripts/analysis16_clean_2x2.py,0.4232902033271719,43,primary,bi-encoder,1.9.1,0.20000000000000004,False,False,False,0.43724696356275305,[],3.3.0
0,XGB,k=50,242,ECOM,356,114,0.5287034511566162,0.3202247191011236,185,21595,26454,26994,540,541,0,5399,48.98888888888889,/home/ahmeda/ER_Transformer_Reproducible_RUN/scripts/analysis16_clean_2x2.py,0.3419593345656192,44,primary,bi-encoder,1.9.1,0.20000000000000004,False,False,False,0.39662447257383965,[],3.3.0
0,MLP,k=50,283,ECOM,364,81,1.1008832454681396,0.22252747252747251,177,21597,26457,26997,540,541,0,5400,48.99444444444445,/home/ahmeda/ER_Transformer_Reproducible_RUN/scripts/analysis16_clean_2x2.py,0.32717190388170053,42,primary,bi-encoder,1.9.1,0.15000000000000002,False,False,False,0.49056603773584906,[],3.3.0
0,MLP,k=50,160,ECOM,199,39,1.2637207508087158,0.19597989949748743,342,21597,26457,26997,540,541,0,5400,48.99444444444445,/home/ahmeda/ER_Transformer_Reproducible_RUN/scripts/analysis16_clean_2x2.py,0.6321626617375231,43,primary,bi-encoder,1.9.1,0.3500000000000001,False,False,False,0.4838709677419355,[],3.3.0
0,MLP,k=50,263,ECOM,358,95,1.3515691757202148,0.26536312849162014,183,21595,26454,26994,540,541,0,5399,48.98888888888889,/home/ahmeda/ER_Transformer_Reproducible_RUN/scripts/analysis16_clean_2x2.py,0.33826247689463956,44,primary,bi-encoder,1.9.1,0.15000000000000002,False,False,False,0.4235294117647059,[],3.3.0
